_c_cskip.o N-FOLD AVERAGE :
,precision, recall, f1, support
0,0.38,0.82,0.52,305
2,0.95,0.73,0.82,1520
avg,0.67,0.77,0.67,1825

 HELDOUT :
,precision, recall, f1, support
0,0.62,0.76,0.69,109
2,0.95,0.90,0.92,500
avg,0.78,0.83,0.80,609

