_td_tdf-kb N-FOLD AVERAGE :
,precision, recall, f1, support
0,0.31,0.48,0.38,225
1,0.96,0.85,0.90,2869
2,0.68,0.93,0.78,623
avg,0.65,0.75,0.69,3717

 HELDOUT :
,precision, recall, f1, support
0,0.40,0.55,0.47,65
1,0.97,0.85,0.91,963
2,0.66,0.94,0.77,212
avg,0.68,0.78,0.72,1240

